,doi,title,publication_year,citation,language,source_name,topic,authors,institutions,topics,concepts
51,https://doi.org/10.31000/jkip.v3i2.4787,PANDANGAN ASGHAR ALI ENGINEER TENTANG KESETARAAN GENDER,2021,5,en,Jurnal Kajian Islam dan Pendidikan Tadarus Tarbawy,Gender and Women's Rights,['Rosnaeni Rosnaeni'],['Sunan Kalijaga State Islamic University Yogyakarta'],"[""Gender and Women's Rights"", 'Marriage and Family Dynamics', 'Legal and Social Justice Studies']","['Islam', 'Humanity', 'Normative', 'Gender equality', 'Politics', 'Sociology', 'Gender studies', 'Psychology', 'Law', 'Political science', 'Philosophy', 'Theology']"
52,https://doi.org/10.37304/enggang.v2i1.2853,CITRA PEREMPUAN DAN KEKERASAN GENDER DALAM NOVEL 50 RIYAL: SISI LAIN TKW INDONESIA DI ARAB SAUDI KARYA DENY WIJAYA,2021,16,id,ENGGANG Jurnal Pendidikan Bahasa Sastra Seni dan Budaya,Gender and Women's Rights,"['Siti Hazjahra', 'Paul Diman', 'Alifiah Nurachmana']","['University of Palangka Raya', 'University of Palangka Raya', 'University of Palangka Raya']","[""Gender and Women's Rights"", 'Islamic Finance and Communication', 'Diverse Cultural Media Analysis']","['Humanities', 'Art', 'Sociology']"
53,https://doi.org/10.26858/eralingua.v5i1.12543,Gender Inequality in The Novel “Death of an Ex-Minister” by Nawal El Saadawi,2021,6,en,Eralingua Jurnal Pendidikan Bahasa Asing dan Sastra,Gender and Women's Rights,"['Juhana Juhana', 'Nur Qalbi', 'Sri Arfani']","['Indonesia Open University', 'Muhammadiyah University of Makassar', 'Universitas Informatika dan Bisnis Indonesia']","[""Gender and Women's Rights"", 'Education, Sociology, Communication Studies', 'Adolescent Health and Behaviors']","['Subordination (linguistics)', 'Wife', 'Inequality', 'Gender inequality', 'Stereotype (UML)', 'Psychology', 'Sociology', 'Gender studies', 'Criminology', 'Social psychology', 'Political science', 'Law', 'Mathematics', 'Philosophy', 'Mathematical analysis', 'Linguistics']"
54,https://doi.org/10.22373/equality.v7i2.10237,"Gender analysis in empowering women-headed family in Mojosongo Village, Surakarta",2021,6,en,Gender Equality International Journal of Child and Gender Studies,Gender and Women's Rights,['Irma Maulidatul Husna'],['Sebelas Maret University'],"[""Gender and Women's Rights"", 'Local Governance and Development']","['Empowerment', 'Poverty', 'Population', 'Welfare', 'Documentation', 'Government (linguistics)', 'Socioeconomics', 'Economic growth', 'Sociology', 'Gender studies', 'Psychology', 'Political science', 'Demography', 'Linguistics', 'Philosophy', 'Computer science', 'Law', 'Economics', 'Programming language']"
55,https://doi.org/10.47776/mjprs.002.01.03,Contested Gender Roles and Relations in Matriarchal Minangkabau,2021,4,en,Muqoddima Jurnal Pemikiran dan Riset Sosiologi,Gender and Women's Rights,['Ahmad Hakam'],['State University of Jakarta'],"[""Gender and Women's Rights"", 'Islamic Finance and Communication', 'Cultural and Religious Practices in Indonesia']","['Casual', 'Kinship', 'Gender studies', 'Ideology', 'Sociology', 'Conversation', 'Islam', 'Gender relations', 'State (computer science)', 'Ethnography', 'Field (mathematics)', 'Rank (graph theory)', 'Politics', 'Anthropology', 'Political science', 'Geography', 'Law', 'Communication', 'Mathematics', 'Archaeology', 'Algorithm', 'Combinatorics', 'Computer science', 'Pure mathematics']"
56,https://doi.org/10.20414/sophist.v4i2.73,Konsep Kesetaraan Gender Perspektif Fatima Mernissi,2023,4,en,Sophist Jurnal Sosial Politik Kajian Islam dan Tafsir,Gender and Women's Rights,"['Andri Sutrisno', 'Dina Salsabela']","['Institut Agama Islam Negeri Bengkulu', 'Institut Agama Islam Negeri Bengkulu']","[""Gender and Women's Rights"", 'Islamic Finance and Communication', 'Legal Studies and Policies']","['Gender studies', 'Pluralism (philosophy)', 'Gender equality', 'Qualitative research', 'Power (physics)', 'Sociology', 'Social science', 'Epistemology', 'Philosophy', 'Physics', 'Quantum mechanics']"
57,https://doi.org/10.54783/jin.v2i1.357,KESETARAAN GENDER DAN PEMBERDAYAAN PEREMPUAN DI INDONESIA: KEINGINAN DAN KENISCAYAAN PENDEKATAN PRAGMATIS (STUDI TERHADAP UKM CIREBON HOME MADE),2020,14,en,AKSELERASI Jurnal Ilmiah Nasional,Gender and Women's Rights,['Erna Ermawati Chotim'],['Nasional University'],"[""Gender and Women's Rights""]","['Sine qua non', 'Empowerment', 'Gender equality', 'Dilemma', 'Government (linguistics)', 'Politics', 'Indonesian', 'Sociology', 'Economic growth', 'Political science', 'Psychology', 'Gender studies', 'Economics', 'Mathematics', 'Linguistics', 'Philosophy', 'Geometry', 'Law']"
58,https://doi.org/10.15548/jk.v11i1.355,PERAN NASYIATUL AISYIYAH DALAM WACANA GENDER DAN PENDIDIKAN PROFETIK BAGI PEREMPUAN DI BIMA,2021,9,en,Kafa`ah Journal of Gender Studies,Gender and Women's Rights,"['Umar Umar', 'Husnatul Mahmudah', 'Mei Indra Jayanti']","['Institut Agama Islam Negeri Bengkulu', 'Institut Agama Islam Negeri Bengkulu', 'Universitas Muhammadiyah Tapanuli Selatan']","[""Gender and Women's Rights"", 'Islamic Studies and Radicalism', 'Islamic Finance and Communication']","['Socialization', 'Realm', 'Power (physics)', 'Gender studies', 'Sociology', 'Political science', 'Social science', 'Physics', 'Quantum mechanics', 'Law']"
59,https://doi.org/10.37567/alwatzikhoebillah.v9i1.1554,KESETARAAN GENDER DAN HUBUNGAN M PANDANGAN ISLAM TENTANG KESETARAAN GENDER PERSPEKTIF KEMANUSIAAN,2023,3,id,Jurnal Alwatzikhoebillah Kajian Islam Pendidikan Ekonomi Humaniora,Gender and Women's Rights,"['Uuh Buchori', 'Fauzul Iman', 'Muhammad Ishom', 'Sholahudin Al-Ayubi']","['Hasanuddin University', 'Hasanuddin University', 'Hasanuddin University', 'Hasanuddin University']","[""Gender and Women's Rights"", 'Islamic Finance and Communication', 'Marriage and Family Dynamics']","['Islam', 'Humanities', 'Sociology', 'Political science', 'Philosophy', 'Theology']"
60,,Pengarusutamaan Gender: Studi Kasus Jurnalis Perempuan Metro TV,2020,5,id,,Gender and Women's Rights,"['Ballian Siregar', 'Veranus Sidharta', 'Wenny Maya Arlena']","['Universitas Esa Unggul', 'Baikal Institute of Nature Management', '']","[""Gender and Women's Rights""]","['Humanities', 'Political science', 'Art']"
61,https://doi.org/10.1051/e3sconf/202020207053,Gender Inequality in Japanese Fairy Tales with Female Main Character,2020,5,en,E3S Web of Conferences,Gender and Women's Rights,['Fajria Noviana'],['Diponegoro University'],"[""Gender and Women's Rights"", 'Asian Studies and History', 'Media, Gender, and Advertising']","['Housewife', 'Subordination (linguistics)', 'Gender studies', 'Character (mathematics)', 'Gender inequality', 'Sociology', 'Inequality', 'Private sphere', 'Disadvantaged', 'Object (grammar)', 'Feminism', 'Public sphere', 'Political science', 'Philosophy', 'Mathematical analysis', 'Linguistics', 'Geometry', 'Mathematics', 'Politics', 'Law']"
62,https://doi.org/10.33365/llj.v2i2.643,GENDER DYSPHORIA AS SEEN IN NORMAL MOVIE,2021,3,en,Linguistics and Literature Journal,Gender and Women's Rights,"['Adinda Nabila Ramadhani', 'Dwi Budi Setiawan']","['Universitas Teknokrat Indonesia', 'Universitas Teknokrat Indonesia']","[""Gender and Women's Rights"", 'Islamic Finance and Communication', 'Food Security and Socioeconomic Dynamics']","['Gender dysphoria', 'Norm (philosophy)', 'Psychology', 'Sexual orientation', 'Perspective (graphical)', 'Gender identity', 'Social psychology', 'Affect (linguistics)', 'Gender diversity', 'Gender role', 'Gender studies', 'Sociology', 'Epistemology', 'Philosophy', 'Corporate governance', 'Communication', 'Finance', 'Artificial intelligence', 'Computer science', 'Economics']"
63,https://doi.org/10.18502/kss.v4i10.7394,Gender Sensitivity among Political Parties in Indonesia and India,2020,4,en,KnE Social Sciences,Gender and Women's Rights,"['Vina Salviana Darvina Soedarwo', 'Gautam Kumar Jha', 'Gonda Yumitro', 'Nurul Zuriah']","['Universitas Muhammadiyah Jember', 'Jawaharlal Nehru University', 'Universitas Muhammadiyah Jember', 'Universitas Muhammadiyah Jember']","[""Gender and Women's Rights"", 'Indonesian Election Politics and Participation', 'Gender Politics and Representation']","['Politics', 'Ideology', 'Democracy', 'Representation (politics)', 'Gender bias', 'Political science', 'Gender studies', 'Development economics', 'Sociology', 'Social psychology', 'Economics', 'Psychology', 'Law']"
64,https://doi.org/10.19184/ejlh.v7i3.20117,Gender Analysis in Indonesia's Legislation Regarding Political Laws,2020,4,en,Lentera Hukum,Gender and Women's Rights,"['Erlina Erlina', 'Nika Normadilla']","['Lambung Mangkurat University', 'Lambung Mangkurat University']","[""Gender and Women's Rights"", 'Gender Politics and Representation', 'Indonesian Legal and Regulatory Studies']","['Parliament', 'Law', 'Political science', 'Legislature', 'Legislation', 'Politics', 'Redress']"
65,https://doi.org/10.21580/sa.v15i1.5198,The Methodology of Contemporary Gender Interpretation: A Study of Qirā’ah Mubādalah,2020,4,en,Sawwa Jurnal Studi Gender,Gender and Women's Rights,['Taufan Anggoro'],['Sunan Kalijaga State Islamic University Yogyakarta'],"[""Gender and Women's Rights"", 'Asian Studies and History', 'Islamic Studies and Radicalism']","['Interpretation (philosophy)', 'Hermeneutics', 'Context (archaeology)', 'Epistemology', 'Reciprocal', 'Sociology', 'Philosophy', 'History', 'Linguistics', 'Archaeology']"
66,https://doi.org/10.15575/jis.v3i2.26766,Faktor Pendukung dan Tantangan Menuju Kesetaraan Gender,2023,4,id,Jurnal Iman dan Spiritualitas,Gender and Women's Rights,"['Rijal Pahlevi', 'Rahimin Affandi Abdul Rahim']","['Sunan Gunung Djati State Islamic University Bandung', 'University of Malaya']","[""Gender and Women's Rights"", 'Sustainability, Governance, and Employment Studies']","['Humanities', 'Political science', 'Art']"
67,https://doi.org/10.1080/23311886.2023.2206347,Gender inequality and judicial discretion in Muslims divorce of Indonesia,2023,4,en,Cogent Social Sciences,Gender and Women's Rights,"['Ramadhita Ramadhita', 'Mahrus Ali', 'Syabbul Bachri']","['Universitas Islam Negeri Maulana Malik Ibrahim', 'Islamic University of Indonesia', 'Universitas Islam Negeri Maulana Malik Ibrahim']","[""Gender and Women's Rights"", 'Marriage and Family Dynamics', 'Legal Studies and Policies']","['Wife', 'Discretion', 'Domestic violence', 'Judicial discretion', 'Inequality', 'Law', 'Residence', 'Sociology', 'Jurisprudence', 'Political science', 'Marriage law', 'Poison control', 'Suicide prevention', 'Judicial review', 'Mathematical analysis', 'Mathematics', 'Medicine', 'Demography', 'Environmental health']"
68,https://doi.org/10.35897/maqashid.v5i1.831,KESETARAAN GENDER DALAM FIKIH PEREMPUAN PERSPEKTIF MAQASID SYARIAH JASSER AUDA,2022,6,en,MAQASHID,Gender and Women's Rights,"['Mohammad Lukman Chakim', 'Muhammad Habib Adi Putra Habib']","['Institut Ilmu Kesehatan Bhakti Wiyata', '']","[""Gender and Women's Rights"", 'Legal Studies and Policies', 'Marriage and Family Dynamics']","['Conformity', 'Jurisprudence', 'Worship', 'Fiqh', 'Sociology', 'Normative', 'Islam', 'Openness to experience', 'Gender studies', 'Sharia', 'Political science', 'Law', 'Psychology', 'Social psychology', 'Theology', 'Philosophy']"
69,https://doi.org/10.24036/nara.v1i1.27,Kesetaraan Gender dan Pendidikan Humanis,2022,3,en,Naradidik Journal of Education and Pedagogy,Gender and Women's Rights,"['Erda Fitriani', 'Neviyarni Neviyarni']","['State University of Padang', 'State University of Padang']","[""Gender and Women's Rights"", 'Marriage and Family Dynamics', 'Legal and Social Justice Studies']","['Gender equality', 'Gender disparity', 'Gender inequality', 'Inequality', 'Gender justice', 'Economic Justice', 'Sustainable development', 'Perception', 'Gender studies', 'Gender bias', 'Political science', 'Sociology', 'Psychology', 'Social psychology', 'Law', 'Mathematics', 'Mathematical analysis', 'Neuroscience']"
70,https://doi.org/10.55908/sdgs.v12i1.2173,Gender Equality in Indigenous Peoples in Indonesia (Challenges and Efforts Towards the 2030 Sustainable Development Goals),2024,7,en,Journal of Law and Sustainable Development,Gender and Women's Rights,"['Rico Septian Noor', 'Achmad Irwan Hamzani', 'Tiyas Vika Widyastuti', 'Kiki Kristanto', 'Fransisco Fransisco']","['Centro de Estudos para a Intervencao Social', 'Universitas Pancasakti Tegal', '', 'University of Palangka Raya', '']","[""Gender and Women's Rights"", 'Gender Politics and Representation', 'International Human Rights and Reproductive Law']","['Indigenous', 'Ratification', 'Sustainable development', 'Political science', 'Economic Justice', 'Government (linguistics)', 'Gender equality', 'Politics', 'Inheritance (genetic algorithm)', 'Economic growth', 'Gender studies', 'Sociology', 'Law', 'Economics', 'Ecology', 'Linguistics', 'Philosophy', 'Biochemistry', 'Chemistry', 'Gene', 'Biology']"
71,https://doi.org/10.58977/jipp.v1i1.4,Gender Equality In Education,2022,2,en,The Journal of Inventions Pedagogical and Practices,Gender and Women's Rights,['Sriharini Sriharini'],['Sunan Kalijaga State Islamic University Yogyakarta'],"[""Gender and Women's Rights"", 'Education Systems and Policies']","['Life expectancy', 'Gender equality', 'Gender inequality', 'Inequality', 'Gender studies', 'Psychology', 'Social psychology', 'Sociology', 'Demography', 'Mathematics', 'Population', 'Mathematical analysis']"
72,https://doi.org/10.32332/jsga.v2i2.1911,KEDUDUKAN PEREMPUAN DALAM SEJARAH DUNIA DAN ISLAM BERKESETARAAN GENDER,2021,5,id,SETARA Jurnal Studi Gender dan Anak,Gender and Women's Rights,['Nur Azizah'],['Institut Agama Islam Negeri Manado'],"[""Gender and Women's Rights"", 'Islamic Finance and Communication', 'Marriage and Family Dynamics']","['Humanities', 'Civilization', 'Social inequality', 'Political science', 'Sociology', 'Gender studies', 'Ethnology', 'Inequality', 'Art', 'Law', 'Mathematical analysis', 'Mathematics']"
73,https://doi.org/10.15408/harkat.v18i2.26289,MEMBANGUN KESETARAAN GENDER DALAM KELUARGA PASANGAN PEKERJA,2022,4,id,Jurnal Harkat Media Komunikasi Gender,Gender and Women's Rights,['Panji Nurrahman'],['Sunan Kalijaga State Islamic University Yogyakarta'],"[""Gender and Women's Rights"", 'Marriage and Family Dynamics', 'Legal and Social Justice Studies']","['Injustice', 'Gender studies', 'Gender equality', 'Interview', 'Subordination (linguistics)', 'Islam', 'Sociology', 'Psychology', 'Political science', 'Law', 'Social psychology', 'Theology', 'Philosophy', 'Linguistics']"
74,https://doi.org/10.52483/ijsed.v4i1.77,Memahami Interseksionalitas Dalam Keberagaman Indonesia: Tinjauan dalam Sosiologi Gender,2022,5,id,Indonesian Journal of Sociology Education and Development,Gender and Women's Rights,['Anggaunita Kiranantika'],['State University of Malang'],"[""Gender and Women's Rights""]","['Humanities', 'Sociology', 'Political science', 'Art']"
75,https://doi.org/10.24329/jurkom.v3i1.109,KETIDAKADILAN GENDER PADA ACARA TV SINEMA INDOSIAR: TELAAH PERSPEKTIF STRUKTURASI GIDDENS,2020,6,id,Jurnal Riset Komunikasi,Gender and Women's Rights,"['Fitrinanda An Nur', 'Ade Audyana', 'Rahayu Gurniawati']","['Universitas Ahmad Dahlan', '', '']","[""Gender and Women's Rights""]","['Humanities', 'Political science', 'Art']"
76,https://doi.org/10.15575/azzahra.v2i1.11908,Aktualisasi Perempuan dalam Ruang Domestik dan Ruang Publik Persepktif Sadar Gender,2021,6,id,Az-Zahra Journal of Gender and Family Studies,Gender and Women's Rights,"['Nur Ajizah', 'Khomisah Khomisah']","['Sunan Kalijaga State Islamic University Yogyakarta', '']","[""Gender and Women's Rights""]","['Humanities', 'Political science', 'Sociology', 'Art']"
77,,An Ecofeminism Perspective: A Gendered Approach in Reducing Poverty by Implementing Sustainable Development Practices in Indonesia,2021,6,en,Journal of international women's studies,Gender and Women's Rights,"['Sabarina Husein', 'Herdis Herdiansyah', 'LG Saraswati Putri']","['University of Indonesia', '', '']","[""Gender and Women's Rights"", 'Gender Politics and Representation']","['Ecofeminism', 'Poverty', 'Perspective (graphical)', 'Sustainable development', 'Capability approach', 'Gender equality', 'Economic growth', 'Sociology', 'Political science', 'Development economics', 'Environmental ethics', 'Economics', 'Gender studies', 'Computer science', 'Philosophy', 'Artificial intelligence', 'Law']"
78,https://doi.org/10.21043/palastren.v13i2.7160,Gender Equality on Nahdlatul Ulama and Muhammadiyah Perspective,2020,3,en,PALASTREN Jurnal Studi Gender,Gender and Women's Rights,"['Ahmad Zainal Abidin', 'Dewi Ratnawati', 'Taufiqurrohim Taufiqurrahim', 'Thoriqul Aziz']","['Universitas Tulungagung', 'Universitas Tulungagung', 'UIN SATU Tulungagung', 'Universitas Tulungagung']","[""Gender and Women's Rights"", 'Legal Studies and Policies', 'Islamic Finance and Communication']","['Gender studies', 'Sociology', 'Theme (computing)', 'Perspective (graphical)', 'Gender equality', 'Human rights', 'Sexual orientation', 'Political science', 'Law', 'Art', 'Computer science', 'Visual arts', 'Operating system']"
79,https://doi.org/10.22373/sjhk.v7i2.17892,"Living Qur’an, Gender, and Sibaliparriq, in Mandar, Indonesia: Cultural Construction in the Perspective of Islamic Law",2023,6,en,SAMARAH Jurnal Hukum Keluarga dan Hukum Islam,Gender and Women's Rights,"['Bahruddin Umar Yakub', 'Husain Husain', 'Abidin Nurdin', 'Nurhayati Nurhayati', 'Miftah Khilmi Hidayatulloh']","['', '', 'Malikussaleh University', '', 'Universitas Ahmad Dahlan']","[""Gender and Women's Rights"", 'Islamic Finance and Communication', 'Legal Studies and Policies']","['Sincerity', 'Perspective (graphical)', 'Islam', 'Sociology', 'Sharia', 'Contradiction', 'Piety', 'Hobby', 'Gender studies', 'Law', 'Epistemology', 'Political science', 'Philosophy', 'Theology', 'Artificial intelligence', 'Computer science']"
